Cost,County,hour,minute,am/pm,Time
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
60,NY,8,48,A,528
45,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
45,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
95,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
95,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
95,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
45,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
45,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
45,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
45,NY,8,48,A,528
95,NY,8,48,A,528
115,NY,8,48,A,528
95,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
45,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
35,NY,8,48,A,528
35,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
45,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
45,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
45,NY,8,48,A,528
115,NY,8,48,A,528
45,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
95,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
35,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
95,NY,8,48,A,528
115,NY,8,48,A,528
95,NY,8,48,A,528
95,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
115,NY,8,48,A,528
95,NY,8,48,A,528
115,NY,8,48,A,528
65,NY,8,48,A,528
65,NY,8,48,A,528
45,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
95,NY,8,49,A,529
95,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
35,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
35,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
95,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
35,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
115,NY,8,49,A,529
60,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
95,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
65,NY,8,49,A,529
115,NY,8,49,A,529
65,NY,8,49,A,529
45,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
35,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
60,NY,8,50,A,530
45,NY,8,50,A,530
60,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
35,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
495,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
95,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
35,NY,8,50,A,530
35,NY,8,50,A,530
115,NY,8,50,A,530
35,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
35,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
60,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
65,NY,8,50,A,530
95,NY,8,50,A,530
35,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
95,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
95,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
60,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
60,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
35,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
60,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
45,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
35,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
115,NY,8,50,A,530
60,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
65,NY,8,50,A,530
115,NY,8,50,A,530
95,NY,8,50,A,530
115,NY,8,50,A,530
45,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
95,NY,8,50,A,530
65,NY,8,50,A,530
60,NY,8,50,A,530
65,NY,8,50,A,530
45,NY,8,50,A,530
45,NY,8,50,A,530
165,NY,8,50,A,530
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
35,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
95,NY,8,51,A,531
95,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
95,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
95,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
35,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
35,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
95,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
95,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
60,NY,8,51,A,531
95,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
45,NY,8,51,A,531
45,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
60,NY,8,51,A,531
35,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
35,NY,8,51,A,531
95,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
95,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
60,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
95,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
95,NY,8,51,A,531
115,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
35,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
95,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
115,NY,8,51,A,531
35,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
45,NY,8,51,A,531
35,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
115,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
45,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
180,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
60,NY,8,51,A,531
65,NY,8,51,A,531
65,NY,8,51,A,531
